id,ftext_key,category,source_text,arabic_translation,notes,placeholders
EL_M01_E12_1000_M220_NPC0010_f,M01_E12_1000_M220_NPC0010_f,dialogue,亡くなる直前に母は、\nこの言葉と共にペンダントを渡してくれました。,لقد أعطتني والدتي القلادة مع هذه الكلمات\nقبل وفاتها مباشرة.,,"[""\\n""]"
EL_M01_E12_1000_M230_NPC0010_f,M01_E12_1000_M230_NPC0010_f,dialogue,私は『お母様の言ったことを守って頑張るよ』って\n母と約束したんです。,لقد قطعتُ وعدًا لوالدتي قائلة: «سأبذل قصارى جهدي وأعمل بما نصحتني به».,,"[""\\n""]"
EL_M01_E12_1000_M240_PCM000_m,M01_E12_1000_M240_PCM000_m,dialogue,そうか。\n王妃様との思い出が君を支えてくれているんだな。,فهمت.\nإذن ذكرياتكِ مع الملكة هي ما يمدكِ بالقوة.,,"[""\\n""]"
EL_M01_E12_1000_M250_NPC0010_f,M01_E12_1000_M250_NPC0010_f,dialogue,ええ。\nそれにエリオットとの思い出もできましたし。,أجل.\nبالإضافة إلى ذكرياتي الجديدة معك يا إليوت.,,"[""\\n""]"
EL_M01_E12_1000_M260_PCM000_m,M01_E12_1000_M260_PCM000_m,dialogue,はは、ちょっとでも力になれたなら嬉しいよ。,ههه، يسعدني كثيرًا أن أكون ذو عون لكِ ولو بقليل.,,[]
EL_M01_E12_1000_M270_PCM000_m,M01_E12_1000_M270_PCM000_m,dialogue,それにしても世の中には不思議な物があるなあ。,على أي حال، هناك أشياء عجيبة حقًا في هذا العالَم.,,[]
EL_M01_E12_1000_M280_NPC0010_f,M01_E12_1000_M280_NPC0010_f,dialogue,本当に！\nしかも、実は王家よりずっと古い物みたいなんです。,حقاً!\nويبدو أن عمرها أقدم بكثير من العائلة المالكة نفسها.,,"[""\\n""]"
EL_M01_E12_1000_M290_NPC0010_f,M01_E12_1000_M290_NPC0010_f,dialogue,元々の持ち主がどんな人だったのか……\nずっと知りたいと思っていました。,من كان صاحبها الأصلي يا ترى...\nلطالما أردتُ معرفة ذلك.,,"[""\\n""]"
EL_M01_E12_1000_M300_NPC0010_f,M01_E12_1000_M300_NPC0010_f,dialogue,あなたと冒険を続けられたら、\nこのペンダントの由来がわかるかもって――,فكرتُ بأنه إذا استمررتُ بالمغامرة معك،\nفربما أعرف أصل هذه القلادة—,,"[""\\n""]"
EL_M01_E12_1000_M310_NPC0010_f,M01_E12_1000_M310_NPC0010_f,dialogue,ごめんなさい。\n自分のことばかり話してしまって……,أنا آسفة.\nلقد أطلتُ الحديث عن نفسي فحسب...,,"[""\\n""]"
EL_M01_E12_1000_M320_PCM000_m,M01_E12_1000_M320_PCM000_m,dialogue,かまわないよ。\n君のことを知れて嬉しかった。,لا داعي للاعتذار.\nلقد سررتُ بمعرفة المزيد عنكِ.,,"[""\\n""]"
EL_M01_E12_1000_M330_NPC0010_f,M01_E12_1000_M330_NPC0010_f,dialogue,ふふ、それなら良かった。,ههه، يسعدني سماع ذلك.,,[]
EL_M01_E12_1000_M340_NPC4310_00_m,M01_E12_1000_M340_NPC4310_00_m,dialogue,失礼します、ヒューリア様。,المعذرة يا أميرة هيوريا.,,[]
EL_M01_E12_1000_M350_NPC4310_00_m,M01_E12_1000_M350_NPC4310_00_m,dialogue,ヒカルド陛下よりの伝言です。\n至急、冒険家エリオットを呼び出してほしいと。,هذه رسالة من جلالة الملك هيكاردو.\nيطلب استدعاء المغامر إليوت على الفور.,,"[""\\n""]"
EL_M01_E12_1000_M360_NPC0010_f,M01_E12_1000_M360_NPC0010_f,dialogue,エリオットなら、ここにいますが……\n何事ですか？,إليوت هنا بالفعل...\nولكن ماذا هناك؟,,"[""\\n""]"
EL_M01_E12_1000_M370_NPC4310_00_m,M01_E12_1000_M370_NPC4310_00_m,dialogue,聞いておりません。\n陛下から直接お話があるそうです。,لم يتم إخباري بالتفاصيل.\nولكن جلالته يريد التحدث معه شخصياً.,,"[""\\n""]"
EL_M01_E12_1000_M380_PCM000_m,M01_E12_1000_M380_PCM000_m,dialogue,……わかりました。\nすぐに参上します。,...علمتُ بذلك.\nسأمثل بين يديه على الفور.,,"[""\\n""]"
EL_M01_E12_1000_M390_NPC0010_f,M01_E12_1000_M390_NPC0010_f,dialogue,私も一緒に行きます。,سأذهب معك أيضاً.,,[]
EL_M01_E12_2000_M010_NPC0030_m,M01_E12_2000_M010_NPC0030_m,dialogue,……何度もすまぬな、エリオット。\nまた、そなたに頼みたいことができたのだ。,...المعذرة على تكرار استدعائك يا إليوت.\nولكني بحاجة إلى الاعتماد عليك في أمر آخر.,,"[""\\n""]"
EL_M01_E12_2000_M020_PCM000_m,M01_E12_2000_M020_PCM000_m,dialogue,なにか事件が起こったのですね？,يبدو أن خطباً ما قد حدث؟,,[]
EL_M01_E12_2000_M030_NPC0030_m,M01_E12_2000_M030_NPC0030_m,dialogue,カイフリードが時の扉を開け、時を渡った。,لقد فتح كايفرايد باب الزمن، وعبر من خلاله.,,[]
EL_M01_E12_2000_M040_PCM000_m,M01_E12_2000_M040_PCM000_m,dialogue,なんですって！？,ماذا تقول!؟,,[]
EL_M01_E12_2000_M050_NPC0030_m,M01_E12_2000_M050_NPC0030_m,dialogue,やつは止めようとした兵士を斬りつけて\n時の扉をくぐった……,لقد هاجم الجنود الذين حاولوا إيقافه\nثم عبر باب الزمن...,,"[""\\n""]"
EL_M01_E12_2000_M060_NPC0030_m,M01_E12_2000_M060_NPC0030_m,dialogue,その兵士の証言では、\n『新たな歴史を創る』と言っていたそうだ。,وبحسب شهادة أحد الجنود،\nفقد كان يقول إنه سيصنع تاريخاً جديداً.,,"[""\\n""]"
EL_M01_E12_2000_M070_NPC0010_f,M01_E12_2000_M070_NPC0010_f,dialogue,歴史を変えようとしているというのですか？\nいったいどうやって……,هل تقصد أنه يحاول تغيير مجرى التاريخ؟\nولكن كيف يمكنه ذلك...,,"[""\\n""]"
EL_M01_E12_2000_M080_PCM000_m,M01_E12_2000_M080_PCM000_m,dialogue,ユイジーヌ、そんなことが可能なのか？,يوجين، هل هذا ممكن حقاً؟,,[]
EL_M01_E12_2000_M090_NPC0020_m,M01_E12_2000_M090_NPC0020_m,dialogue,正直に言えばわからない。\n時の扉は未知の魔法遺物だからね。,لكي أكون صادقاً، لا أدري.\nفباب الزمن أثر سحري مجهول تماماً.,,"[""\\n""]"
EL_M01_E12_2000_M100_NPC0020_m,M01_E12_2000_M100_NPC0020_m,dialogue,でも、たとえば過去に行った人物が\n重大な事件に干渉したら――,ولكن، إن تدخل شخص ذهب إلى الماضي\nفي حدث مصيري مثلاً—,,"[""\\n""]"
EL_M01_E12_2000_M110_NPC0020_m,M01_E12_2000_M110_NPC0020_m,dialogue,僕たちの世界が大きく変わってしまう可能性は\n否定できない。,فلا يمكننا نفي احتمال أن يتغير عالمنا الحالي بشكل كبير.,,"[""\\n""]"
EL_M01_E12_2000_M120_PCM000_m,M01_E12_2000_M120_PCM000_m,dialogue,こんな話が民にもれたら、\n不安と憶測でパニックになるな……,إن تسربت هذه الأنباء إلى عامة الشعب،\nفستسود حالة من الذعر والشكوك...,,"[""\\n""]"
EL_M01_E12_2000_M130_NPC0030_m,M01_E12_2000_M130_NPC0030_m,dialogue,そのとおりだ。\nゆえに事情を知る者だけで対処したい。,هذا صحيح.\nلهذا أود معالجة الأمر سراً بين من يعرفون الحقيقة.,,"[""\\n""]"
EL_M01_E12_2000_M140_PCM000_m,M01_E12_2000_M140_PCM000_m,dialogue,……わかりました。,...مفهوم.,,[]
EL_M01_E12_2000_M150_PCM000_m,M01_E12_2000_M150_PCM000_m,dialogue,カイフリード大臣を追って止めよ、というのですね？,تريد مني ملاحقة الجنرال كايفرايد وإيقافه، أليس كذلك؟,,[]
EL_M01_E12_2000_M160_NPC0030_m,M01_E12_2000_M160_NPC0030_m,dialogue,うむ。,أجل.,,[]
EL_M01_E12_2000_M170_NPC0010_f,M01_E12_2000_M170_NPC0010_f,dialogue,それはあまりに危険すぎます！,هذا أمر محفوف بالمخاطر للغاية!,,[]
EL_M01_E12_2000_M180_PCM000_m,M01_E12_2000_M180_PCM000_m,dialogue,姫、お気遣いありがとうございます。,أشكركِ على قلقكِ عليّ أيتها الأميرة.,,[]
EL_M01_E12_2000_M190_PCM000_m,M01_E12_2000_M190_PCM000_m,dialogue,しかし、冒険家が\n危険を理由に引き下がるわけにはいきません。,ولكن، لا يمكن لمغامر أن يتراجع لمجرد وجود خطر.,,"[""\\n""]"
EL_M01_E12_2000_M200_PCM000_m,M01_E12_2000_M200_PCM000_m,dialogue,なにより、俺もこの世界に消えてほしくない。\nだから――,وقبل كل شيء، لا أريد لهذا العالم أن يزول.\nلذلك—,,"[""\\n""]"
EL_M01_E12_2000_M210_PCM000_m,M01_E12_2000_M210_PCM000_m,dialogue,その特命、お受けいたします。,أقبل هذه المهمة الخاصة.,,[]
EL_M01_E12_2000_M220_NPC0010_f,M01_E12_2000_M220_NPC0010_f,dialogue,お父様、お願いです！,أبي، أرجوك!,,[]
EL_M01_E12_2000_M230_NPC0010_f,M01_E12_2000_M230_NPC0010_f,dialogue,どうか私に\nエリオットのサポートを続けさせてください！,اسمح لي بمواصلة تقديم الدعم لإليوت!,,"[""\\n""]"
EL_M01_E12_2000_M240_NPC0020_m,M01_E12_2000_M240_NPC0020_m,dialogue,ぼ、僕も！\nどうかご許可を！,وأنا... وأنا أيضاً!\nأرجو أن تأذن لي!,,"[""\\n""]"
EL_M01_E12_2000_M250_NPC0030_m,M01_E12_2000_M250_NPC0030_m,dialogue,困難な冒険になるだろう……\n二人とも力の限りエリオットを助けてやってくれ。,ستكون مغامرة شاقة للغاية...\nأرجو منكما مساعدة إليوت بكل ما أوتيتما من قوة.,,"[""\\n""]"
EL_M01_E12_2000_M260_NPC0030_m,M01_E12_2000_M260_NPC0030_m,dialogue,頼んだぞ、エリオットよ。,الاعتماد عليك يا إليوت.,,[]
EL_M01_E12_2000_M270_PCM000_m,M01_E12_2000_M270_PCM000_m,dialogue,はっ！\nこれより時の扉をくぐってカイフリードを追います。,أمرك!\nسأعبر باب الزمن الآن لملاحقة كايفرايد.,,"[""\\n""]"
