ftext_key,source_ja,approved_arabic,category,batch,status,reviewed_by,date,notes
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃ヒット時、ノックバック距離が{Num:1}％上昇""","""・عند الإصابة بهجمات <img id=""""RI_ICON_WPN_HAMMER""""/>،تزداد مسافة الدفع للخلف بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で気絶させた場合、気絶時間が少し延長""","""・عند إصابة العدو بالدوار نتيجة هجوم <img id=""""RI_ICON_WPN_HAMMER""""/>، يزداد وقت الدوار قليلاً""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で気絶させた場合、気絶時間がかなり延長""","""・عند إصابة العدو بالدوار نتيجة هجوم <img id=""""RI_ICON_WPN_HAMMER""""/>، يزداد وقت الدوار كثيرًا""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で気絶させた場合、気絶時間がわずかに延長""","""・عند إصابة العدو بالدوار نتيجة هجوم <img id=""""RI_ICON_WPN_HAMMER""""/>، يزداد وقت الدوار قليلاً جدًا""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の攻撃で吹き飛ばした敵が\n　他の敵や壁にぶつかると追加ダメージ""","""・عند اصطدام الأعداء المدفوعين بهجمات <img id=""""RI_ICON_WPN_HAMMER""""/>\n　بأعداء آخرين أو الجدران، يتلقون ضررًا إضافيًا""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の必殺技発動後、その場に追加の衝撃波が{Num:1}回発生""","""・بعد تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_HAMMER""""/>، تتولد موجة صادمة إضافية {Num:1} من المرات في المكان نفسه""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_HAMMER""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の必殺技の攻撃範囲が{Num:1}％上昇""","""・يزداد نطاق هجوم المهارة القاضية لـ <img id=""""RI_ICON_WPN_HAMMER""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>で敵を撃破時、爆発が発生""","""・يحدث انفجار عند هزيمة الأعداء باستخدام <img id=""""RI_ICON_WPN_HAMMER""""/>""",item_description,
"""・<img id=""""RI_ICON_WPN_HAMMER""""/>の必殺技発動後、前方に雷が{Num:1}個発生\n・雷にヒットした敵は{Num:2}％で気絶""","""・بعد تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_HAMMER""""/>، تتولد {Num:1} صواعق في الأمام\n・هناك فرصة {Num:2}％ لإصابة الأعداء المصعوقين بالدوار""",item_description,
魔力が凝縮された結晶の欠片。\n集めて生成すると、魔石にすることができる。,شظية بلورة تحتوي على قوة سحرية مكثفة.\nعند جمعها وصياغتها، يمكن تحويلها إلى حجر سحر.,item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の攻撃力が{Num:1}上昇""","""・يزداد الهجوم لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بمقدار {Num:1}""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>による\n　クリティカル発生時のダメージが{Num:1}％上昇""","""・يزداد ضرر الضربة الحرجة لـ <img id=""""RI_ICON_WPN_SPEAR""""/>\n　بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>のチャージ時間が{Num:1}％短縮""","""・يقل وقت شحن <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動時、\n　通過した場所に少しの間、火柱が発生\n・火柱にヒットした敵は炎上""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　تظهر أعمدة لهب لفترة وجيزة في المكان الذي مررت به\n・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動時、\n　通過した場所にしばらく火柱が発生\n・火柱にヒットした敵は炎上""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　تظهر أعمدة لهب لبعض الوقت في المكان الذي مررت به\n・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動時、\n　通過した場所にわずかな間、火柱が発生\n・火柱にヒットした敵は炎上""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　تظهر أعمدة لهب لفترة وجيزة جدًا في المكان الذي مررت به\n・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",item_description,
"""・他の武器を使用後のわずかな間、\n　<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃のリーチが{Num:1}％上昇""","""・لفترة وجيزة جدًا بعد استخدام سلاح آخر،\n　يزداد مدى الهجوم العادي لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技発動中、ダメージを受けない\n・<img id=""""RI_ICON_WPN_SPEAR""""/>の必殺技の移動距離が{Num:1}％上昇""","""・لا تتلقى ضررًا أثناء تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/>\n・تزداد مسافة حركة المهارة القاضية لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃時、３方向への攻撃が発生\n・<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃のダメージが{Num:1}％減少""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SPEAR""""/>،يُشن الهجوم في 3 اتجاهات\n・يقل ضرر الهجوم العادي لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_SPEAR""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃時、前方へ素早く移動しながら攻撃""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SPEAR""""/>، تهاجم أثناء التحرك للأمام بسرعة""",item_description,
"""・<img id=""""RI_ICON_WPN_SPEAR""""/>を使用後のわずかな間、\n　他の武器のダメージが{Num:1}％上昇""","""・لفترة وجيزة جدًا بعد استخدام <img id=""""RI_ICON_WPN_SPEAR""""/>،\n　يزداد ضرر الأسلحة الأخرى بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_LIFE_FULL""""/>が{Num:1}％以上の時、\n　<img id=""""RI_ICON_WPN_SPEAR""""/>の通常攻撃がヒットした敵に追加攻撃が発生""","""・عندما تكون <img id=""""RI_ICON_LIFE_FULL""""/> بنسبة {Num:1}％ أو أكثر،\n　يُشن هجوم إضافي على العدو الذي يصيبه الهجوم العادي لـ <img id=""""RI_ICON_WPN_SPEAR""""/>""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>の攻撃力が{Num:1}上昇""","""・يزداد الهجوم لـ <img id=""""RI_ICON_WPN_SWORD""""/> بمقدار {Num:1}""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>による\n　クリティカル発生時のダメージが{Num:1}％上昇""","""・يزداد ضرر الضربة الحرجة لـ <img id=""""RI_ICON_WPN_SWORD""""/>\n　بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>のチャージ時間が{Num:1}％短縮""","""・يقل وقت شحن <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>の攻撃時に発生する\n　飛ぶ斬撃の大きさが{Num:1}％上昇""","""・يزداد حجم الضربات القاطعة الطائرة المتولدة عند الهجوم بـ <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",item_description,
"""・ガード成功後の<img id=""""RI_ICON_WPN_SWORD""""/>の通常攻撃時、\n　飛ぶ斬撃が{Num:1}回まで発生""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SWORD""""/> بعد حراسة ناجحة،\n　تتولد ضربات قاطعة طائرة حتى {Num:1} من المرات""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>の必殺技発動時、飛ぶ斬撃が追加で発生""","""・عند تفعيل المهارة القاضية لـ <img id=""""RI_ICON_WPN_SWORD""""/>، تتولد ضربات قاطعة طائرة إضافية""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>のクリティカル発生率が{Num:1}％上昇""","""・يزداد معدل الضربات الحرجة لـ <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",item_description,
"""・ガードブレイク中の<img id=""""RI_ICON_WPN_SWORD""""/>の通常攻撃時、\n　飛ぶ斬撃が発生""","""・عند الهجوم العادي بـ <img id=""""RI_ICON_WPN_SWORD""""/> أثناء كسر حراسة العدو،\n　تتولد ضربات قاطعة طائرة""",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>の攻撃ヒット後、\n　盾を構えると{Num:1}回まで全方向にガード""","・بعد إصابة هجوم <img id=""RI_ICON_WPN_SWORD""/>،\n　يصد الدرع الهجمات من كافة الاتجاهات حتى {Num:1} من المرات",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>のチャージが溜まるたび、\n　敵をノックバックさせるオーラを放出""","・كلما تراكم شحن <img id=""RI_ICON_WPN_SWORD""/>،\n　تنطلق هالة تدفع الأعداء إلى الخلف",item_description,
"""・体力が{Num:1}％以下の敵に対し、\n　<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:2}％上昇""","・ضد الأعداء الذين تبلغ نقاط الصحة لديهم {Num:1}٪ أو أقل،\n　يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪",item_description,
"""・<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:1}％上昇\n・ガード時、盾の耐久力が減少しやすくなる""","・يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}٪\n・عند الصد، تقل متانة الدرع بسهولة أكبر",item_description,
"""・盾の耐久力が{Num:1}％以上の時、\n　<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:2}％上昇""","・عندما تكون متانة الدرع {Num:1}٪ أو أكثر،\n　يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪",item_description,
すでに所持している魔石は分解されました,تم تفكيك حجر السحر المملوك بالفعل,item_description,
爆弾の魔石を生成,صنع حجر سحر القنبلة,item_name,
ブーメランの魔石を生成,صنع حجر سحر البوميرانج,item_description,
弓の魔石を生成,صنع حجر سحر القوس,item_name,
効果確認,التحقق من التأثير,skill_name,
鎖鎌の魔石を生成,صنع حجر سحر السلسلة,item_name,
ハンマーの魔石を生成,صنع حجر سحر المطرقة,item_description,
全魔石一覧,قائمة كافة أحجار السحر,item_name,
魔石の欠片が足りません,شظايا حجر السحر غير كافية,item_description,
槍の魔石を生成,صنع حجر سحر الرمح,item_name,
剣の魔石を生成,صنع حجر سحر السيف,item_name,
魔石セット変更,تغيير مجموعة أحجار السحر,item_name,
入手順,حسب تاريخ الحصول,item_name,
爆弾の魔石,أحجار سحر القنبلة,item_name,
ブーメランの魔石,أحجار سحر البوميرانج,item_name,
弓の魔石,أحجار سحر القوس,item_name,
鎖鎌の魔石,أحجار سحر السلسلة,item_name,
装備中の魔石セット,مجموعة أحجار السحر المجهزة,item_description,
ハンマーの魔石,أحجار سحر المطرقة,item_name,
槍の魔石,أحجار سحر الرمح,item_name,
剣の魔石,أحجار سحر السيف,item_name,
魔石セット{N},مجموعة أحجار السحر {N},item_name,
装備中の魔石です,حجر السحر هذا مجهز حاليًا,item_name,
魔石箱,صندوق أحجار السحر,item_name,
冒険の道具,أدوات المغامرة,item_name,
レシピが見つかったら\n持ってきてもらえると助かります！,إذا عثرتَ على وصفة،\nسأكون ممتنة لو أحضرتَها لي!,item_description,
レシピを持ってきてくださったんですね。\nありがとうございます！,لقد أحضرتَ لي الوصفة إذن.\nشكرًا جزيلًا لك!,item_description,
まあ、こんなにたくさんのレシピを\nありがとうございます！,يا إلهي، كل هذه الوصفات؟\nشكرًا جزيلًا لك!,item_description,
他にもまだレシピを探してきてくれるのですか？,هل ستستمر في البحث عن وصفات أخرى من أجلي؟,item_description,
もうレシピはたくさんあると思うのですが……,أظن أن لدينا الكثير من الوصفات بالفعل، ولكن...,item_description,
レシピならば、先日行われた食事会の物があるはずだ。\n食堂にいる侍女に聞いてみるといいだろう。,إذا كنت تبحث عن الوصفات، فلا بد أن هناك بعضًا منها من مأدبة الطعام التي أقيمت مؤخرًا.\nأنصحك بسؤال الخادمة في قاعة الطعام.,item_description,
先日、兵士たちとの食事会でふるまわれた料理だ。\nレシピは私の部屋に保管してある。好きに使うといい。,هذه هي الأطباق التي قُدمت في مأدبة الطعام مع الجنود مؤخرًا.\nالوصفات محفوظة في غرفتي، فلتستخدمها كما تشاء.,item_description,
街の外での調査には危険がつきものですからね。\n便利な道具は必要なんですよ。,التحقيق خارج المدينة محفوف بالمخاطر دائمًا.\nلذا فإن الأدوات المفيدة ضرورية للغاية.,item_description,
ミルクたっぷりの甘いシチューさ。\nでも、レシピは魔法の時代に置いてきちゃったな……,إنه حساء حلو غني بالحليب.\nلكنني تركت الوصفة خلفي في عصر السحر...,item_description,
おいしい料理のレシピが知りたいのかい？,هل تود معرفة وصفة طبق لذيذ؟,item_description,
あんたも昔、好きだったんだよ。\nレシピはええと……どこにしまったかねえ？,لقد كنتَ تحبه في الماضي أيضًا.\nأما عن الوصفة... دعني أفكر، أين وضعتها يا ترى؟,item_description,
魔石をうまく使っていますか？　組み合わせ次第で、\n強い効果を得ることもできるらしいですよ。,هل تستخدم أحجار السحر بشكل جيد؟ يُقال إنك قد تحصل على تأثيرات قوية\nحسب طريقة دمجها معًا.,item_description,
しかし、我々の技術をもってしても、\n魔石の不思議な力は解析できそうにありません。,ولكن حتى مع تقنياتنا، يبدو أنه لا يمكننا\nتحليل القوة الغامضة لأحجار السحر.,item_description,
爆弾を試すように言われたんだって？\nあの道具屋の店主、ちゃっかりしてるよな。,لقد قيل لك أن تجرب القنبلة، أليس كذلك؟\nإن صاحب ذلك المتجر انتهازي بحق.,item_description,
あの行商人、久しぶりに見たわ。\nふらっと村に現れて、魔石とかいう物を売ってるの。,لم أرَ ذلك التاجر المتجول منذ فترة طويلة.\nيظهر فجأة في القرية ليبيع أشياء تسمى أحجار السحر.,item_description,
魔石って何でできてるのかしら？\n西の火山で採れる鉄鉱石とも違うようだけど……,أتساءل ممَّ صُنعت أحجار السحر؟\nيبدو أنها تختلف عن خام الحديد المستخرج من البركان الغربي...,item_description,
村の道具屋は小さいけれど、品揃えは悪くないはずよ。\n戦いの前に、準備しておくといいわ。,رغم أن متجر القرية صغير، إلا أن تشكيلة بضائعه جيدة.\nمن الأفضل أن تستعد قبل المعركة.,item_description,
こんなときでも、魔石屋さんがいてくれるみたい。\n寄っておくのを忘れずにね。,يبدو أن بائع أحجار السحر متواجد حتى في مثل هذه الأوقات.\nلا تنسَ أن تمر به.,item_description,
エリオット、彼女の容態だが\nまだ回復に時間がかかりそうだ。,يا إليوت، بالنسبة لحالتها الصحية،\nيبدو أن شفاءها سيستغرق بعض الوقت بعد.,skill_description,
まだしばらく安静にしておいたほうがいいだろう。\n回復には時間がかかる……だがやれることはやったよ。,من الأفضل أن ترتاح لبعض الوقت بعد.\nالشفاء يستغرق وقتًا... لكننا فعلنا كل ما بوسعنا.,skill_description,
まだ体も回復しきってないというのに……\nいったい、どうしたっていうんだ……,رغم أن جسدها لم يتعافَ تمامًا بعد...\nما الذي يحدث بحق السماء...,skill_description,
動いているほうが、体の回復も早いってさ。\nったく、一度死にかけたヤツとは思えないぜ。,يقولون إن الحركة تعجل من شفاء الجسد.\nحقًا، لا يبدو عليها مطلقًا أنها نجت من الموت بأعجوبة.,skill_description,
道具屋の店主に、蛮族の討伐を頼まれたんだって？\nそれなら、西の入口に向かってくれ。,لقد طلب منك صاحب المتجر القضاء على البرابرة؟\nإذن، توجه إلى المدخل الغربي.,item_description,
道具屋に扱いがないのが残念だけれどね。\nまあ、どこかで見つけたら試してみなよ。,من المؤسف أنه غير متوفر في المتجر.\nعلى أي حال، إذا وجدته في مكان ما فجربه.,item_description,
そういえば、魔石って知ってるかい？\n街にふらっと来る行商人が取り扱ってる物らしいよ。,بالمناسبة، هل تعرف عن أحجار السحر؟\nيبدو أنها بضاعة يبيعها تاجر يزور المدينة بين الحين والآخر.,item_description,
この道具屋には、冒険の必需品が揃ってる。\n武器なんかも手に入るから、寄っていきな。,يحتوي هذا المتجر على أساسيات المغامرة.\nيمكنك الحصول على الأسلحة هنا أيضًا، لذا تفضل بالدخول.,item_description,
この道具屋には、冒険の必需品が揃ってる。\n武器や矢も手に入るから、寄っていきな。,يحتوي هذا المتجر على أساسيات المغامرة.\nيمكنك الحصول على الأسلحة والسهام أيضًا، لذا تفضل بالدخول.,item_description,
ロウエルが魔石屋の近くに店を開いたようだな。\nこことは違う商品が並んでるらしいぞ。,يبدو أن رولل قد افتتح متجرًا بالقرب من بائع أحجار السحر.\nويقال إن لديه بضائع مختلفة عن تلك التي هنا.,item_description,
知ってるか？　回復の薬は、もとは地下水から\n汲み上げた水からつくられているんだ。,هل تعلم؟ إن جرعة الشفاء تُصنع في الأصل\nمن مياه مستخرجة من المياه الجوفية.,skill_description,
街の地下水には不思議と元気になる力があるらしい。\nちょうど効果の高い薬ができたようだから見てみろよ。,يبدو أن المياه الجوفية في المدينة تمتلك قوة غامضة تمنح النشاط.\nلقد انتهوا للتو من صنع جرعة فعالة للغاية، لذا ألقِ نظرة عليها.,skill_description,
回復の薬が、さらに強化されたみたいだぞ。\n値段は張るが、効果はバツグンだ。,يبدو أن جرعة الشفاء قد عُززت بشكل أكبر.\nسعرها مرتفع، لكن تأثيرها مذهل.,skill_description,
街にある道具屋には、たまに追加の品物が\nあるみたいです。,يبدو أن المتجر الموجود في المدينة يوفر أحيانًا\nبضائع إضافية.,item_description,
そういえば、魔石屋の店主って\nちょっと変わった雰囲気の方ですよね。,على فكرة، يبدو أن صاحب متجر أحجار السحر\nلديه هالة غريبة بعض الشيء، أليس كذلك؟,item_description,
そこをテリトリーにしているのが、フロギー族だ。\n奴らの歌には妙な効果があるらしいから気をつけな。,قبيلة فروغِي هي التي تتخذ من ذلك المكان إقليمًا لها.\nكن حذرًا، حيث يُقال إن لأغنيتهم تأثيرًا غريبًا.,skill_description,
なんと、次は神獣と戦うことになるとは……\nどこまでも、運命はあなたに試練を与えるのですね。,يا للغرب، ستقاتل وحشًا إلهيًا في المرة القادمة...\nالقدر يضع أمامك المحن أينما ذهبت.,skill_description,
道具屋の店主,صاحب المتجر,item_name,
私の店の道具は冒険の役に立ったかしら？\nいつもあなたの活躍を応援していたのよ。,هل كانت أدوات متجري مفيدة في مغامرتك؟\nلقد كنت أشجعك دائمًا.,item_description,
まさか本当にディマイズを倒してしまうとは……\n魔石の力を、存分に役立ててくれたようだな。,لم أتوقع حقًا أنك ستهزم ديمايز...\nيبدو أنك استفدت من قوة أحجار السحر على أكمل وجه.,item_description,
魔石屋の店主,صاحب متجر أحجار السحر,item_name,
薬師も病の原因はわからぬと……\nとにかく回復を祈るしかありません。,حتى الطبيب لا يعرف سبب المرض...\nليس أمامنا سوى الدعاء بالشفاء.,skill_description,
必要な物は、そこにある道具屋で用意していきな。\n特に、強敵と戦う時は薬があると便利だ。,جهّز ما تحتاجه من ذلك المتجر هناك.\nخصوصًا عند قتال أعداء أقوياء، فمن المفيد أن يكون معك جرعات.,item_description,
闘志の薬と不屈の薬は割と効果が続くからな。\n店先で飲んでから、回復薬を持っていくのも手だぞ。,جرعة الروح القتالية وجرعة الصمود تدوم آثارهما لفترة طويلة نسبيًا.\nقد يكون من الجيد شربهما أمام المتجر، ثم أخذ جرعات الشفاء معك.,skill_description,
あの後、レシピをどこにしまったのか……\n陛下に聞けば、何かわかるかもしれません。,بعد ذلك، أين وضعتُ الوصفة يا ترى...\nإذا سألتَ جلالته، فقد تعرف شيئًا ما.,item_description,
食べると元気が湧いてくるとか。\nつくり方は覚えたので、レシピは本棚にしまってます。,يُقال إن تناولها يمد المرء بالنشاط.\nبما أنني حفظت طريقة تحضيرها، فقد وضعتُ الوصفة في خزانة الكتب.,item_description,
"依頼内容を確認できます。
QUEST,ストーリーや、サブクエストの確認が行なえます,クエスト",يمكنك التحقق من تفاصيل الطلبات.\nالتحقق من القصة والمهام الجانبية.,quest_description,
魔力を吸収する道具をつくり、\nここに置けば、抑え込めるでしょう。,إذا صنعنا أداة لامتصاص القوة السحرية\nووضعناها هنا، فسنتمكن من كبحها بالتأكيد.,item_description,
たった今、魔力を吸収する道具が\n完成したんだよ。,لقد اكتملت للتو صناعة الأداة\nالتي تمتص القوة السحرية.,item_description,
やった！\nこれで、依頼はおしまいだね。,رائع!\nبهذا نكون قد أنهينا الطلب.,quest_description,
なぜ、止めるんですか？\n依頼は蛮族の排除でしたよね。,لماذا تمنعني؟\nألم يكن الطلب هو القضاء على البرابرة؟,quest_description,
人間の都合で自由を奪い、\n痛みを与えることが世のためですか？,هل سلب الحرية وإلحاق الألم من أجل مصلحة البشر\nهو ما يفيد العالم؟,skill_description,
道具屋『マギーのよろず屋』の店主と話す,التحدث إلى صاحب متجر «متجر ماغي المتنوع»,item_description,
依頼を果たしたエリオットは店主から\n岩を壊すための爆弾を受け取る。,بعد تنفيذ الطلب، يتلقى إليوت من صاحب المتجر\nقنبلة لتحطيم الصخور.,quest_description,
それなんだが、わたしもあれこれ文献を調べたけど、\n肝心の入手場所はわからなかったんだ。,بخصوص هذا الأمر، لقد بحثتُ في وثائق مختلفة،\nلكنني لم أتمكن من معرفة موقع الحصول عليه.,item_description,
助かるよ。\nこういった素材は、薬になることもあるからね。,هذا يفيدني كثيرًا.\nفمثل هذه المواد يمكن استخدامها لصنع الأدوية أحيانًا.,item_description,
ユイジーヌに頼まれた素材を手に入れる,الحصول على المواد التي طلبها يوجين,item_description,
ああ、いつもの素材調達か。\nお前の頼みなら断れないな。,آه، جمع المواد المعتاد؟\nلا يمكنني رفض طلبك.,item_description,
あ、もちろん報酬は出すよ。\nそうだなあ……,آه، بالطبع سأعطيك مكافأة.\nدعني أفكر...,quest_description,
じゃあ、約束の報酬だよ。\n受け取ってくれ。,حسنًا، هذه هي المكافأة الموعودة.\nتفضل بقبولها.,quest_description,
こんなに効果があるなんて……\nひょっとして、すごく貴重な物なんじゃない？,أن يكون لها كل هذا التأثير...\nهل يعقل أن تكون شيئًا ثمينًا للغاية؟,skill_description,
この実には、体の不調を和らげる効果がある。\n……あの人は、体が弱かった。,هذه الثمرة لها ميزة تخفيف آلام الجسد.\n...لقد كان جسد ذلك الشخص ضعيفًا.,skill_description,
お肉料理なら、参考になりそうなレシピがあります。\n腕によりをかけてつくりますね！,إذا كان الأمر يتعلق بأطباق اللحوم، فلدي وصفة قد تفيدنا.\nسأبذل قصارى جهدي لإعدادها!,item_description,
お魚料理なら、参考になりそうなレシピがあります。\n任せてください！,إذا كان الأمر يتعلق بأطباق الأسماك، فلدي وصفة قد تفيدنا.\nاعتمد عليّ!,item_description,
それぞれの素材が、お互いを引き立てあっている。\n……料理の組み合わせって、ほんと不思議だよな。,كل مكون يبرز نكهة الآخر.\n...التناغم في الطهي أمر مذهل حقًا، أليس كذلك؟,item_description,
何度も失敗しながらつくった、名も無き料理だ。\nレシピなど残していなかったはずだが……,إنه طبق بلا اسم أعددته بعد محاولات فاشلة عديدة.\nلم يكن من المفترض أن أترك أي وصفة خلفي، ولكن...,item_description,
王妃様は、このお料理を大変気に入られて\n私どもにレシピを残してくださったのです。,لقد نال هذا الطبق إعجاب الملكة بشدة،\nلذا تركت لنا الوصفة.,item_description,
『思い出の味』……\nレシピに、そう書かれているぞ？,«مذاق الذكريات»...\nهل هذا هو المكتوب في الوصفة؟,item_description,
王妃様は、この料理に思い出の味と名付け\nこうして私たちに、レシピを伝えていたのです。,لقد أطلقت الملكة على هذا الطبق اسم مذاق الذكريات،\nونقلت إلينا الوصفة بهذه الطريقة.,item_description,
僕がお呼びしたんだ。\nこの薬の効果には、絶対の自信があるからね。,أنا من استدعاك.\nلأنني أثق تمام الثقة في فعالية هذا الدواء.,skill_description,
ああ……薬の効果が……,آه... تأثير الدواء...,skill_description,
君が紡ぎ出す、新しい冒険譚は\nきっと多くの人に、夢と希望を与えるはずだよ。,حكاية المغامرة الجديدة التي تسطرها\nستمنح الكثيرين بلا شك الأحلام والأمل.,skill_description,
これまでに何度も依頼を出したんだが\nキリがねえんだよ。,لقد قدمتُ طلبات عديدة حتى الآن،\nلكن لا نهاية لها.,quest_description,
あの人、すっかり回復したみたいだな。,يبدو أن ذلك الشخص قد تعافى تمامًا.,skill_description,
集めたレシピをヒューリア姫に届ける,إيصال الوصفات التي تم جمعها إلى الأميرة هيوريا,item_description,
料理のレシピを探して、ヒューリア姫に届ける,البحث عن وصفات الطهي وإيصالها إلى الأميرة هيوريا,item_description,
よし、参考になりそうなレシピがないか、\n探してみるよ。,"حسناً، سأبحث عن بعض الوصفات التي
قد تفيدنا.",item_description,
うん、フェイもレシピを探すのに\n協力すると言っている。,"""نعم، فاي تقول إنها ستساعد أيضاً
في البحث عن الوصفة."" (Fay is female, so ""تقول إنها ستساعد"" or ""فاي تقول أيضاً إنها ستعاونني في البحث عن الوصفة"" - Fay is locked as فاي. Let's write: ""أجل، فاي تقول إنها ستساعد أيضاً
في البحث عن الوصفة."")",item_description,
この卵料理は、\nあなたのお父様のレシピだったのですか……！,"أكان طبق البيض هذا
وصفة والدك حقاً...!",item_description,
これは、カーターさんの\nレシピだったのですね……！,"إذاً، لقد كانت هذه وصفة
السيد كارتر...!",item_description,
実は、今日の料理のレシピは\nエリオットが持ってきてくれたんですよ。,"في الواقع، إليوت هو من أحضر
وصفة طبق اليوم.",item_description,
はい。エリオットが持ってきてくれた\nレシピのおかげで、大成功でした。,"أجل. بفضل الوصفة التي أحضرها إليوت،
حققنا نجاحاً باهراً.",item_description,
歩けるくらいには回復してるよ。\n気遣いありがとう。,"لقد تعافيت بما يكفي لأتمكن من المشي.
أشكرك على اهتمامك.",skill_description,
冒険の道具を持って、すぐどっかに行っちゃって\n日が暮れても帰ってこないもんだから――,"يأخذ أدوات المغامرة ويذهب إلى مكان ما فوراً،
ولا يعود حتى بعد حلول الظلام—",item_description,
湖に生息する、寿命が千年とされる貝の殻。\n砕くと薬になり、痛みを和らげる効果がある。,"صدفة محارة تعيش في البحيرة ويُقدر عمرها بألف عام.
طحنها ينتج دواءً يخفف الألم.",skill_description,
砂漠に生息する、扇の形をしたサボテンがつける花。\n薬として使われ、熱を下げる効果がある。,"زهرة تنبت على صبار مروحي الشكل يعيش في الصحراء.
تُستخدم كدواء فعال في خفض الحرارة.",skill_description,
砂漠に生息する、扇の形をしたサボテンの果肉。\n薬として使われ、傷を治す効果がある。,"لب صبار مروحي الشكل يعيش في الصحراء.
يُستخدم كدواء يساهم في شفاء الجروح.",skill_description,
