id,ftext_key,category,source_text,arabic_translation,notes,placeholders
EL_MAGICSTONE_SWORD_84_DESCRIPTION,MAGICSTONE_SWORD_84_DESCRIPTION,item_description,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のチャージ時間が{Num:1}％短縮""","""・يقل وقت شحن <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}％""",,"[""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MAGICSTONE_SWORD_85_DESCRIPTION,MAGICSTONE_SWORD_85_DESCRIPTION,item_description,"""・盾の耐久力が{Num:1}％以上の時、\n　<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:2}％上昇""","・عندما تكون متانة الدرع {Num:1}٪ أو أكثر،\n　يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪",,"[""\\n"", ""<img id=\""\""RI_ICON_WPN_SWORD\""\""/>""]"
EL_MagicStoneLottery_All_01,MagicStoneLottery_All_01,item_description,魔石をランダムに生成,توليد حجر السحر عشوائيًا,,[]
EL_MagicStoneLottery_AutoDecompose,MagicStoneLottery_AutoDecompose,item_description,すでに所持している魔石は分解されました,تم تفكيك حجر السحر المملوك بالفعل,,[]
EL_MagicStoneLottery_Bomb_01,MagicStoneLottery_Bomb_01,item_name,爆弾の魔石を生成,صنع حجر سحر القنبلة,,[]
EL_MagicStoneLottery_Boomerang_01,MagicStoneLottery_Boomerang_01,item_description,ブーメランの魔石を生成,صنع حجر سحر البوميرانج,,[]
EL_MagicStoneLottery_Bow_01,MagicStoneLottery_Bow_01,item_name,弓の魔石を生成,صنع حجر سحر القوس,,[]
EL_MagicStoneLottery_ButtonGuide_Help,MagicStoneLottery_ButtonGuide_Help,skill_name,効果確認,التحقق من التأثير,,[]
EL_MagicStoneLottery_Chain_01,MagicStoneLottery_Chain_01,item_name,鎖鎌の魔石を生成,صنع حجر سحر السلسلة,,[]
EL_MagicStoneLottery_Hammer_01,MagicStoneLottery_Hammer_01,item_description,ハンマーの魔石を生成,صنع حجر سحر المطرقة,,[]
EL_MagicStoneLottery_MSList,MagicStoneLottery_MSList,item_name,全魔石一覧,قائمة كافة أحجار السحر,,[]
EL_MagicStoneLottery_NotEnoughItem,MagicStoneLottery_NotEnoughItem,item_description,魔石の欠片が足りません,شظايا حجر السحر غير كافية,,[]
EL_MagicStoneLottery_Spear_01,MagicStoneLottery_Spear_01,item_name,槍の魔石を生成,صنع حجر سحر الرمح,,[]
EL_MagicStoneLottery_Sword_01,MagicStoneLottery_Sword_01,item_name,剣の魔石を生成,صنع حجر سحر السيف,,[]
EL_MagicStoneMenu_Guide_PresetSwitch,MagicStoneMenu_Guide_PresetSwitch,item_name,魔石セット変更,تغيير مجموعة أحجار السحر,,[]
EL_MagicStoneMenu_Sort_Receipt,MagicStoneMenu_Sort_Receipt,item_name,入手順,حسب تاريخ الحصول,,[]
EL_MagicStoneMenu_Tab_Bomb,MagicStoneMenu_Tab_Bomb,item_name,爆弾の魔石,أحجار سحر القنبلة,,[]
EL_MagicStoneMenu_Tab_Boomerang,MagicStoneMenu_Tab_Boomerang,item_name,ブーメランの魔石,أحجار سحر البوميرانج,,[]
EL_MagicStoneMenu_Tab_Bow,MagicStoneMenu_Tab_Bow,item_name,弓の魔石,أحجار سحر القوس,,[]
EL_MagicStoneMenu_Tab_Chain,MagicStoneMenu_Tab_Chain,item_name,鎖鎌の魔石,أحجار سحر السلسلة,,[]
EL_MagicStoneMenu_Tab_Equipping,MagicStoneMenu_Tab_Equipping,item_description,装備中の魔石セット,مجموعة أحجار السحر المجهزة,,[]
EL_MagicStoneMenu_Tab_Hammer,MagicStoneMenu_Tab_Hammer,item_name,ハンマーの魔石,أحجار سحر المطرقة,,[]
EL_MagicStoneMenu_Tab_Spear,MagicStoneMenu_Tab_Spear,item_name,槍の魔石,أحجار سحر الرمح,,[]
EL_MagicStoneMenu_Tab_Sword,MagicStoneMenu_Tab_Sword,item_name,剣の魔石,أحجار سحر السيف,,[]
EL_MagicStonePreset_Set_Text,MagicStonePreset_Set_Text,item_name,魔石セット{N},مجموعة أحجار السحر {N},,"[""{N}""]"
EL_MagicStoneShop_Decompose_Equipped,MagicStoneShop_Decompose_Equipped,item_name,装備中の魔石です,حجر السحر هذا مجهز حاليًا,,[]
EL_MagicStoneShop_Enhance_CostLevel,MagicStoneShop_Enhance_CostLevel,item_name,魔石箱レベル,مستوى صندوق حجر السحر,[FIT-CHECK: short_arabic: مستوى صندوق الحجر],[]
EL_MagicStoneShop_Select_02,MagicStoneShop_Select_02,item_name,魔石箱,صندوق أحجار السحر,,[]
EL_MainMenuCategoryStone,MainMenuCategoryStone,item_name,魔石,حجر السحر,,[]
EL_MainMenuCategorySub,MainMenuCategorySub,quest_title,クエスト,المهام,,[]
EL_MainMenuCategoryWeapon,MainMenuCategoryWeapon,item_name,冒険の道具,أدوات المغامرة,,[]
EL_MainMenuTitleQuest,MainMenuTitleQuest,quest_title,クエスト,المهام,,[]
EL_MainMenuWindowQuestTitle,MainMenuWindowQuestTitle,quest_title,クエスト,المهام,,[]
EL_NPC0010_P149_M010_NPC0010_f,NPC0010_P149_M010_NPC0010_f,item_description,レシピが見つかったら\n持ってきてもらえると助かります！,إذا عثرتَ على وصفة،\nسأكون ممتنة لو أحضرتَها لي!,,"[""\\n""]"
EL_NPC0010_P150_M010_NPC0010_f,NPC0010_P150_M010_NPC0010_f,item_description,レシピを持ってきてくださったんですね。\nありがとうございます！,لقد أحضرتَ لي الوصفة إذن.\nشكرًا جزيلًا لك!,,"[""\\n""]"
EL_NPC0010_P160_M010_NPC0010_f,NPC0010_P160_M010_NPC0010_f,item_description,レシピを持ってきてくださったんですね。\nありがとうございます！,لقد أحضرتَ لي الوصفة إذن.\nشكرًا جزيلًا لك!,,"[""\\n""]"
EL_NPC0010_P170_M010_NPC0010_f,NPC0010_P170_M010_NPC0010_f,item_description,まあ、こんなにたくさんのレシピを\nありがとうございます！,يا إلهي، كل هذه الوصفات؟\nشكرًا جزيلًا لك!,,"[""\\n""]"
EL_NPC0010_P190_M010_NPC0010_f,NPC0010_P190_M010_NPC0010_f,item_description,他にもまだレシピを探してきてくれるのですか？,هل ستستمر في البحث عن وصفات أخرى من أجلي؟,,[]
EL_NPC0010_P200_M010_NPC0010_f,NPC0010_P200_M010_NPC0010_f,item_description,もうレシピはたくさんあると思うのですが……,أظن أن لدينا الكثير من الوصفات بالفعل، ولكن...,,[]
EL_NPC0030_P140_M020_NPC0030_m,NPC0030_P140_M020_NPC0030_m,item_description,レシピならば、先日行われた食事会の物があるはずだ。\n食堂にいる侍女に聞いてみるといいだろう。,إذا كنت تبحث عن الوصفات، فلا بد أن هناك بعضًا منها من مأدبة الطعام التي أقيمت مؤخرًا.\nأنصحك بسؤال الخادمة في قاعة الطعام.,,"[""\\n""]"
EL_NPC0030_P150_M030_NPC0030_m,NPC0030_P150_M030_NPC0030_m,item_description,先日、兵士たちとの食事会でふるまわれた料理だ。\nレシピは私の部屋に保管してある。好きに使うといい。,هذه هي الأطباق التي قُدمت في مأدبة الطعام مع الجنود مؤخرًا.\nالوصفات محفوظة في غرفتي، فلتستخدمها كما تشاء.,,"[""\\n""]"
EL_NPC0180_P010_M020_NPC0180_f,NPC0180_P010_M020_NPC0180_f,item_description,街の外での調査には危険がつきものですからね。\n便利な道具は必要なんですよ。,التحقيق خارج المدينة محفوف بالمخاطر دائمًا.\nلذا فإن الأدوات المفيدة ضرورية للغاية.,,"[""\\n""]"
EL_NPC0191_P030_M030_NPC0191_m,NPC0191_P030_M030_NPC0191_m,item_description,ミルクたっぷりの甘いシチューさ。\nでも、レシピは魔法の時代に置いてきちゃったな……,إنه حساء حلو غني بالحليب.\nلكنني تركت الوصفة خلفي في عصر السحر...,,"[""\\n""]"
EL_NPC0240_P120_M010_NPC0240_f,NPC0240_P120_M010_NPC0240_f,item_description,おいしい料理のレシピが知りたいのかい？,هل تود معرفة وصفة طبق لذيذ؟,,[]
EL_NPC0240_P120_M030_NPC0240_f,NPC0240_P120_M030_NPC0240_f,item_description,あんたも昔、好きだったんだよ。\nレシピはええと……どこにしまったかねえ？,لقد كنتَ تحبه في الماضي أيضًا.\nأما عن الوصفة... دعني أفكر، أين وضعتها يا ترى؟,,"[""\\n""]"
EL_NPC2311_P010_M010_NPC2311_f,NPC2311_P010_M010_NPC2311_f,item_description,魔石をうまく使っていますか？　組み合わせ次第で、\n強い効果を得ることもできるらしいですよ。,هل تستخدم أحجار السحر بشكل جيد؟ يُقال إنك قد تحصل على تأثيرات قوية\nحسب طريقة دمجها معًا.,,"[""\\n""]"
EL_NPC2311_P010_M020_NPC2311_f,NPC2311_P010_M020_NPC2311_f,item_description,しかし、我々の技術をもってしても、\n魔石の不思議な力は解析できそうにありません。,ولكن حتى مع تقنياتنا، يبدو أنه لا يمكننا\nتحليل القوة الغامضة لأحجار السحر.,,"[""\\n""]"
EL_NPC3002_P050_M010_NPC3002_m,NPC3002_P050_M010_NPC3002_m,item_description,爆弾を試すように言われたんだって？\nあの道具屋の店主、ちゃっかりしてるよな。,لقد قيل لك أن تجرب القنبلة، أليس كذلك؟\nإن صاحب ذلك المتجر انتهازي بحق.,,"[""\\n""]"
EL_NPC3200_P010_M010_NPC3200_f,NPC3200_P010_M010_NPC3200_f,item_description,あの行商人、久しぶりに見たわ。\nふらっと村に現れて、魔石とかいう物を売ってるの。,لم أرَ ذلك التاجر المتجول منذ فترة طويلة.\nيظهر فجأة في القرية ليبيع أشياء تسمى أحجار السحر.,,"[""\\n""]"
EL_NPC3200_P010_M020_NPC3200_f,NPC3200_P010_M020_NPC3200_f,item_description,魔石って何でできてるのかしら？\n西の火山で採れる鉄鉱石とも違うようだけど……,أتساءل ممَّ صُنعت أحجار السحر؟\nيبدو أنها تختلف عن خام الحديد المستخرج من البركان الغربي...,,"[""\\n""]"
EL_NPC3200_P030_M010_NPC3200_f,NPC3200_P030_M010_NPC3200_f,item_description,村の道具屋は小さいけれど、品揃えは悪くないはずよ。\n戦いの前に、準備しておくといいわ。,رغم أن متجر القرية صغير، إلا أن تشكيلة بضائعه جيدة.\nمن الأفضل أن تستعد قبل المعركة.,,"[""\\n""]"
EL_NPC3200_P030_M020_NPC3200_f,NPC3200_P030_M020_NPC3200_f,item_description,こんなときでも、魔石屋さんがいてくれるみたい。\n寄っておくのを忘れずにね。,يبدو أن بائع أحجار السحر متواجد حتى في مثل هذه الأوقات.\nلا تنسَ أن تمر به.,,"[""\\n""]"
EL_NPC3219_P080_M010_NPC3219_m,NPC3219_P080_M010_NPC3219_m,skill_description,エリオット、彼女の容態だが\nまだ回復に時間がかかりそうだ。,يا إليوت، بالنسبة لحالتها الصحية،\nيبدو أن شفاءها سيستغرق بعض الوقت بعد.,,"[""\\n""]"
EL_NPC3219_P110_M010_NPC3219_m,NPC3219_P110_M010_NPC3219_m,skill_description,まだしばらく安静にしておいたほうがいいだろう。\n回復には時間がかかる……だがやれることはやったよ。,من الأفضل أن ترتاح لبعض الوقت بعد.\nالشفاء يستغرق وقتًا... لكننا فعلنا كل ما بوسعنا.,,"[""\\n""]"
EL_NPC3219_P120_M010_NPC3219_m,NPC3219_P120_M010_NPC3219_m,skill_description,まだ体も回復しきってないというのに……\nいったい、どうしたっていうんだ……,رغم أن جسدها لم يتعافَ تمامًا بعد...\nما الذي يحدث بحق السماء...,,"[""\\n""]"
EL_NPC3301_P060_M020_NPC3301_m,NPC3301_P060_M020_NPC3301_m,skill_description,動いているほうが、体の回復も早いってさ。\nったく、一度死にかけたヤツとは思えないぜ。,يقولون إن الحركة تعجل من شفاء الجسد.\nحقًا، لا يبدو عليها مطلقًا أنها نجت من الموت بأعجوبة.,,"[""\\n""]"
EL_NPC3302_P015_M010_NPC3302_m,NPC3302_P015_M010_NPC3302_m,item_description,道具屋の店主に、蛮族の討伐を頼まれたんだって？\nそれなら、西の入口に向かってくれ。,لقد طلب منك صاحب المتجر القضاء على البرابرة؟\nإذن، توجه إلى المدخل الغربي.,,"[""\\n""]"
EL_NPC4003_P015_M020_NPC4003_m,NPC4003_P015_M020_NPC4003_m,item_description,道具屋に扱いがないのが残念だけれどね。\nまあ、どこかで見つけたら試してみなよ。,من المؤسف أنه غير متوفر في المتجر.\nعلى أي حال، إذا وجدته في مكان ما فجربه.,,"[""\\n""]"
EL_NPC4004_P010_M010_NPC4004_m,NPC4004_P010_M010_NPC4004_m,item_description,そういえば、魔石って知ってるかい？\n街にふらっと来る行商人が取り扱ってる物らしいよ。,بالمناسبة، هل تعرف عن أحجار السحر؟\nيبدو أنها بضاعة يبيعها تاجر يزور المدينة بين الحين والآخر.,,"[""\\n""]"
EL_NPC4005_P010_M010_NPC4005_m,NPC4005_P010_M010_NPC4005_m,item_description,この道具屋には、冒険の必需品が揃ってる。\n武器なんかも手に入るから、寄っていきな。,يحتوي هذا المتجر على أساسيات المغامرة.\nيمكنك الحصول على الأسلحة هنا أيضًا، لذا تفضل بالدخول.,,"[""\\n""]"
EL_NPC4005_P020_M010_NPC4005_m,NPC4005_P020_M010_NPC4005_m,item_description,この道具屋には、冒険の必需品が揃ってる。\n武器や矢も手に入るから、寄っていきな。,يحتوي هذا المتجر على أساسيات المغامرة.\nيمكنك الحصول على الأسلحة والسهام أيضًا، لذا تفضل بالدخول.,,"[""\\n""]"
EL_NPC4005_P025_M010_NPC4005_m,NPC4005_P025_M010_NPC4005_m,item_description,ロウエルが魔石屋の近くに店を開いたようだな。\nこことは違う商品が並んでるらしいぞ。,يبدو أن رولل قد افتتح متجرًا بالقرب من بائع أحجار السحر.\nويقال إن لديه بضائع مختلفة عن تلك التي هنا.,,"[""\\n""]"
EL_NPC4005_P050_M010_NPC4005_m,NPC4005_P050_M010_NPC4005_m,skill_description,知ってるか？　回復の薬は、もとは地下水から\n汲み上げた水からつくられているんだ。,هل تعلم؟ إن جرعة الشفاء تُصنع في الأصل\nمن مياه مستخرجة من المياه الجوفية.,,"[""\\n""]"
EL_NPC4005_P050_M020_NPC4005_m,NPC4005_P050_M020_NPC4005_m,skill_description,街の地下水には不思議と元気になる力があるらしい。\nちょうど効果の高い薬ができたようだから見てみろよ。,يبدو أن المياه الجوفية في المدينة تمتلك قوة غامضة تمنح النشاط.\nلقد انتهوا للتو من صنع جرعة فعالة للغاية، لذا ألقِ نظرة عليها.,,"[""\\n""]"
EL_NPC4005_P060_M010_NPC4005_m,NPC4005_P060_M010_NPC4005_m,skill_description,回復の薬が、さらに強化されたみたいだぞ。\n値段は張るが、効果はバツグンだ。,يبدو أن جرعة الشفاء قد عُززت بشكل أكبر.\nسعرها مرتفع، لكن تأثيرها مذهل.,,"[""\\n""]"
EL_NPC4012_P040_M010_NPC4012_f,NPC4012_P040_M010_NPC4012_f,item_description,街にある道具屋には、たまに追加の品物が\nあるみたいです。,يبدو أن المتجر الموجود في المدينة يوفر أحيانًا\nبضائع إضافية.,,"[""\\n""]"
EL_NPC4012_P060_M010_NPC4012_f,NPC4012_P060_M010_NPC4012_f,item_description,そういえば、魔石屋の店主って\nちょっと変わった雰囲気の方ですよね。,على فكرة، يبدو أن صاحب متجر أحجار السحر\nلديه هالة غريبة بعض الشيء، أليس كذلك؟,,"[""\\n""]"
EL_NPC4020_P015_M020_NPC4020_m,NPC4020_P015_M020_NPC4020_m,skill_description,そこをテリトリーにしているのが、フロギー族だ。\n奴らの歌には妙な効果があるらしいから気をつけな。,قبيلة فروغِي هي التي تتخذ من ذلك المكان إقليمًا لها.\nكن حذرًا، حيث يُقال إن لأغنيتهم تأثيرًا غريبًا.,,"[""\\n""]"
EL_NPC4022_P060_M010_NPC4022_m,NPC4022_P060_M010_NPC4022_m,skill_description,なんと、次は神獣と戦うことになるとは……\nどこまでも、運命はあなたに試練を与えるのですね。,يا للغرب، ستقاتل وحشًا إلهيًا في المرة القادمة...\nالقدر يضع أمامك المحن أينما ذهبت.,,"[""\\n""]"
EL_NPC4210_00,NPC4210_00,item_name,道具屋の店主,صاحب المتجر,,[]
EL_NPC4210_P010_M010_NPC4210_m,NPC4210_P010_M010_NPC4210_m,item_description,私の店の道具は冒険の役に立ったかしら？\nいつもあなたの活躍を応援していたのよ。,هل كانت أدوات متجري مفيدة في مغامرتك؟\nلقد كنت أشجعك دائمًا.,,"[""\\n""]"
EL_NPC4224_P010_M010_NPC4224_m,NPC4224_P010_M010_NPC4224_m,item_description,まさか本当にディマイズを倒してしまうとは……\n魔石の力を、存分に役立ててくれたようだな。,لم أتوقع حقًا أنك ستهزم ديمايز...\nيبدو أنك استفدت من قوة أحجار السحر على أكمل وجه.,,"[""\\n""]"
EL_NPC4224,NPC4224,item_name,魔石屋の店主,صاحب متجر أحجار السحر,,[]
EL_NPC4229,NPC4229,item_name,魔石屋の店主,صاحب متجر أحجار السحر,,[]
EL_NPC4310_P040_M020_NPC4310_m,NPC4310_P040_M020_NPC4310_m,skill_description,薬師も病の原因はわからぬと……\nとにかく回復を祈るしかありません。,حتى الطبيب لا يعرف سبب المرض...\nليس أمامنا سوى الدعاء بالشفاء.,,"[""\\n""]"
EL_NPC4314_P015_M020_NPC4314_m,NPC4314_P015_M020_NPC4314_m,item_description,必要な物は、そこにある道具屋で用意していきな。\n特に、強敵と戦う時は薬があると便利だ。,جهّز ما تحتاجه من ذلك المتجر هناك.\nخصوصًا عند قتال أعداء أقوياء، فمن المفيد أن يكون معك جرعات.,,"[""\\n""]"
EL_NPC4314_P015_M030_NPC4314_m,NPC4314_P015_M030_NPC4314_m,skill_description,闘志の薬と不屈の薬は割と効果が続くからな。\n店先で飲んでから、回復薬を持っていくのも手だぞ。,جرعة الروح القتالية وجرعة الصمود تدوم آثارهما لفترة طويلة نسبيًا.\nقد يكون من الجيد شربهما أمام المتجر، ثم أخذ جرعات الشفاء معك.,,"[""\\n""]"
EL_NPC4401_P070_M030_NPC4401_f,NPC4401_P070_M030_NPC4401_f,item_description,あの後、レシピをどこにしまったのか……\n陛下に聞けば、何かわかるかもしれません。,بعد ذلك، أين وضعتُ الوصفة يا ترى...\nإذا سألتَ جلالته، فقد تعرف شيئًا ما.,,"[""\\n""]"
EL_NPC4401_P080_M030_NPC4401_f,NPC4401_P080_M030_NPC4401_f,item_description,食べると元気が湧いてくるとか。\nつくり方は覚えたので、レシピは本棚にしまってます。,يُقال إن تناولها يمد المرء بالنشاط.\nبما أنني حفظت طريقة تحضيرها، فقد وضعتُ الوصفة في خزانة الكتب.,,"[""\\n""]"
EL_QUEST_Sub,QUEST_Sub,quest_description,"依頼内容を確認できます。
QUEST,ストーリーや、サブクエストの確認が行なえます,クエスト",يمكنك التحقق من تفاصيل الطلبات.\nالتحقق من القصة والمهام الجانبية.,,[]
EL_S01_N19_3000_M310_NPC0210_f,S01_N19_3000_M310_NPC0210_f,item_description,魔力を吸収する道具をつくり、\nここに置けば、抑え込めるでしょう。,إذا صنعنا أداة لامتصاص القوة السحرية\nووضعناها هنا، فسنتمكن من كبحها بالتأكيد.,,"[""\\n""]"
EL_S01_N20_1000_M020_NPC0210_f,S01_N20_1000_M020_NPC0210_f,item_description,たった今、魔力を吸収する道具が\n完成したんだよ。,لقد اكتملت للتو صناعة الأداة\nالتي تمتص القوة السحرية.,,"[""\\n""]"
EL_S02_N18_2000_M090_FYL000_f,S02_N18_2000_M090_FYL000_f,quest_description,やった！\nこれで、依頼はおしまいだね。,رائع!\nبهذا نكون قد أنهينا الطلب.,,"[""\\n""]"
EL_S02_N23_2000_M050_PCM000_m,S02_N23_2000_M050_PCM000_m,quest_description,なぜ、止めるんですか？\n依頼は蛮族の排除でしたよね。,لماذا تمنعني؟\nألم يكن الطلب هو القضاء على البرابرة؟,,"[""\\n""]"
EL_S02_N23_2000_M170_PCM000_m,S02_N23_2000_M170_PCM000_m,skill_description,人間の都合で自由を奪い、\n痛みを与えることが世のためですか？,هل سلب الحرية وإلحاق الألم من أجل مصلحة البشر\nهو ما يفيد العالم؟,,"[""\\n""]"
EL_S03_N11_1000_01_C01_txt01,S03_N11_1000_01_C01_txt01,item_description,道具屋『マギーのよろず屋』の店主と話す,التحدث إلى صاحب متجر «متجر ماغي المتنوع»,,[]
EL_S03_N11_3000_Summary,S03_N11_3000_Summary,quest_description,依頼を果たしたエリオットは店主から\n岩を壊すための爆弾を受け取る。,بعد تنفيذ الطلب، يتلقى إليوت من صاحب المتجر\nقنبلة لتحطيم الصخور.,,"[""\\n""]"
EL_S03_N28_2000_M070_NPC0130_f,S03_N28_2000_M070_NPC0130_f,item_description,それなんだが、わたしもあれこれ文献を調べたけど、\n肝心の入手場所はわからなかったんだ。,بخصوص هذا الأمر، لقد بحثتُ في وثائق مختلفة،\nلكنني لم أتمكن من معرفة موقع الحصول عليه.,,"[""\\n""]"
EL_S03_N34_9000_M090_NPC3219_m,S03_N34_9000_M090_NPC3219_m,item_description,助かるよ。\nこういった素材は、薬になることもあるからね。,هذا يفيدني كثيرًا.\nفمثل هذه المواد يمكن استخدامها لصنع الأدوية أحيانًا.,,"[""\\n""]"
EL_S04_N01_1000_01_txt01,S04_N01_1000_01_txt01,item_description,ユイジーヌに頼まれた素材を手に入れる,الحصول على المواد التي طلبها يوجين,,[]
EL_S04_N01_1000_M040_PCM000_m,S04_N01_1000_M040_PCM000_m,item_description,ああ、いつもの素材調達か。\nお前の頼みなら断れないな。,آه، جمع المواد المعتاد؟\nلا يمكنني رفض طلبك.,,"[""\\n""]"
EL_S04_N01_1000_M060_NPC0020_m,S04_N01_1000_M060_NPC0020_m,quest_description,あ、もちろん報酬は出すよ。\nそうだなあ……,آه، بالطبع سأعطيك مكافأة.\nدعني أفكر...,,"[""\\n""]"
EL_S04_N01_2000_M030_NPC0020_m,S04_N01_2000_M030_NPC0020_m,quest_description,じゃあ、約束の報酬だよ。\n受け取ってくれ。,حسنًا، هذه هي المكافأة الموعودة.\nتفضل بقبولها.,,"[""\\n""]"
EL_S04_N05_3100_M200_NPC4219_f,S04_N05_3100_M200_NPC4219_f,skill_description,こんなに効果があるなんて……\nひょっとして、すごく貴重な物なんじゃない？,أن يكون لها كل هذا التأثير...\nهل يعقل أن تكون شيئًا ثمينًا للغاية؟,,"[""\\n""]"
EL_S04_N05_3100_M260_NPC0040_m,S04_N05_3100_M260_NPC0040_m,skill_description,この実には、体の不調を和らげる効果がある。\n……あの人は、体が弱かった。,هذه الثمرة لها ميزة تخفيف آلام الجسد.\n...لقد كان جسد ذلك الشخص ضعيفًا.,,"[""\\n""]"
EL_S04_N06_3000_M110_NPC4401_f,S04_N06_3000_M110_NPC4401_f,item_description,お肉料理なら、参考になりそうなレシピがあります。\n腕によりをかけてつくりますね！,إذا كان الأمر يتعلق بأطباق اللحوم، فلدي وصفة قد تفيدنا.\nسأبذل قصارى جهدي لإعدادها!,,"[""\\n""]"
EL_S04_N06_3000_M120_NPC4401_f,S04_N06_3000_M120_NPC4401_f,item_description,お魚料理なら、参考になりそうなレシピがあります。\n任せてください！,إذا كان الأمر يتعلق بأطباق الأسماك، فلدي وصفة قد تفيدنا.\nاعتمد عليّ!,,"[""\\n""]"
EL_S04_N06_3100_M320_NPC4312_00_m,S04_N06_3100_M320_NPC4312_00_m,item_description,それぞれの素材が、お互いを引き立てあっている。\n……料理の組み合わせって、ほんと不思議だよな。,كل مكون يبرز نكهة الآخر.\n...التناغم في الطهي أمر مذهل حقًا، أليس كذلك؟,,"[""\\n""]"
EL_S04_N06_3300_M050_NPC0030_m,S04_N06_3300_M050_NPC0030_m,item_description,何度も失敗しながらつくった、名も無き料理だ。\nレシピなど残していなかったはずだが……,إنه طبق بلا اسم أعددته بعد محاولات فاشلة عديدة.\nلم يكن من المفترض أن أترك أي وصفة خلفي، ولكن...,,"[""\\n""]"
EL_S04_N06_3300_M070_NPC4401_f,S04_N06_3300_M070_NPC4401_f,item_description,王妃様は、このお料理を大変気に入られて\n私どもにレシピを残してくださったのです。,لقد نال هذا الطبق إعجاب الملكة بشدة،\nلذا تركت لنا الوصفة.,,"[""\\n""]"
EL_S04_N06_3300_M110_NPC0030_m,S04_N06_3300_M110_NPC0030_m,item_description,『思い出の味』……\nレシピに、そう書かれているぞ？,«مذاق الذكريات»...\nهل هذا هو المكتوب في الوصفة؟,,"[""\\n""]"
EL_S04_N06_3300_M130_NPC4401_f,S04_N06_3300_M130_NPC4401_f,item_description,王妃様は、この料理に思い出の味と名付け\nこうして私たちに、レシピを伝えていたのです。,لقد أطلقت الملكة على هذا الطبق اسم مذاق الذكريات،\nونقلت إلينا الوصفة بهذه الطريقة.,,"[""\\n""]"
EL_S04_N08_6000_M050_NPC0020_m,S04_N08_6000_M050_NPC0020_m,skill_description,僕がお呼びしたんだ。\nこの薬の効果には、絶対の自信があるからね。,أنا من استدعاك.\nلأنني أثق تمام الثقة في فعالية هذا الدواء.,,"[""\\n""]"
EL_S04_N08_6000_M330_NPC0020_m,S04_N08_6000_M330_NPC0020_m,skill_description,ああ……薬の効果が……,آه... تأثير الدواء...,,[]
EL_S04_N08_6000_M550_NPC0020_m,S04_N08_6000_M550_NPC0020_m,skill_description,君が紡ぎ出す、新しい冒険譚は\nきっと多くの人に、夢と希望を与えるはずだよ。,حكاية المغامرة الجديدة التي تسطرها\nستمنح الكثيرين بلا شك الأحلام والأمل.,,"[""\\n""]"
EL_S04_N24_1000_M060_NPC4200_00_m,S04_N24_1000_M060_NPC4200_00_m,quest_description,これまでに何度も依頼を出したんだが\nキリがねえんだよ。,لقد قدمتُ طلبات عديدة حتى الآن،\nلكن لا نهاية لها.,,"[""\\n""]"
EL_S04_N24_4000_M290_PCM000_m,S04_N24_4000_M290_PCM000_m,skill_description,あの人、すっかり回復したみたいだな。,يبدو أن ذلك الشخص قد تعافى تمامًا.,,[]
EL_S04_N29_1000_03_C01_txt01,S04_N29_1000_03_C01_txt01,item_description,集めたレシピをヒューリア姫に届ける,إيصال الوصفات التي تم جمعها إلى الأميرة هيوريا,,[]
EL_S04_N29_1000_03_txt01,S04_N29_1000_03_txt01,item_description,料理のレシピを探して、ヒューリア姫に届ける,البحث عن وصفات الطهي وإيصالها إلى الأميرة هيوريا,,[]
EL_S04_N29_3000_M060_PCM000_m,S04_N29_3000_M060_PCM000_m,item_description,よし、参考になりそうなレシピがないか、\n探してみるよ。,"حسناً، سأبحث عن بعض الوصفات التي
قد تفيدنا.",,"[""\\n""]"
EL_S04_N29_3000_M110_PCM000_m,S04_N29_3000_M110_PCM000_m,item_description,うん、フェイもレシピを探すのに\n協力すると言っている。,"""نعم، فاي تقول إنها ستساعد أيضاً
في البحث عن الوصفة."" (Fay is female, so ""تقول إنها ستساعد"" or ""فاي تقول أيضاً إنها ستعاونني في البحث عن الوصفة"" - Fay is locked as فاي. Let's write: ""أجل، فاي تقول إنها ستساعد أيضاً
في البحث عن الوصفة."")",,"[""\\n""]"
EL_S04_N29_4100_M010_NPC0010_f,S04_N29_4100_M010_NPC0010_f,item_description,レシピを持ってきてくださったんですね。\nありがとうございます！,لقد أحضرتَ لي الوصفة إذن.\nشكرًا جزيلًا لك!,,"[""\\n""]"
EL_S04_N29_4100_M020_NPC0010_f,S04_N29_4100_M020_NPC0010_f,item_description,レシピを持ってきてくださったんですね。\nありがとうございます！,لقد أحضرتَ لي الوصفة إذن.\nشكرًا جزيلًا لك!,,"[""\\n""]"
EL_S04_N29_4100_M040_NPC0010_f,S04_N29_4100_M040_NPC0010_f,item_description,まあ、こんなにたくさんのレシピを\nありがとうございます！,يا إلهي، كل هذه الوصفات؟\nشكرًا جزيلًا لك!,,"[""\\n""]"
EL_S04_N29_4100_M070_NPC0010_f,S04_N29_4100_M070_NPC0010_f,item_description,他にもまだレシピを探してきてくれるのですか？,هل ستستمر في البحث عن وصفات أخرى من أجلي؟,,[]
